Regular;@X;Yeru-cy;-10.0
Regular;@X;Yi-cy;-10.0
Regular;@X;cacute;-20.0
Regular;@X;ccaron;-20.0
Regular;@X;ccedilla;-20.0
Regular;@X;ccircumflex;-20.0
Regular;@X;cdotaccent;-20.0
Regular;@X;d;-20.0
Regular;@X;dcaron;-20.0
Regular;@X;dcroat;-20.0
Regular;@X;e;-20.0
Regular;@X;e-cy;-20.0
Regular;@X;eacute;-20.0
Regular;@X;ebreve;-20.0
Regular;@X;ecaron;-20.0
Regular;@X;ecircumflex;-20.0
Regular;@X;edieresis;-20.0
Regular;@X;edotaccent;-20.0
Regular;@X;ef-cy;-20.0
Regular;@X;egrave;-20.0
Regular;@X;emacron;-20.0
Regular;@X;eogonek;-20.0
Regular;@X;es-cy;-20.0
Regular;@X;eth;-20.0
Regular;@X;ie-cy;-20.0
Regular;@X;o;-20.0
Regular;@X;o-cy;-20.0
Regular;@X;oacute;-20.0
Regular;@X;obreve;-20.0
Regular;@X;ocircumflex;-20.0
Regular;@X;odieresis;-20.0
Regular;@X;oe;-20.0
Regular;@X;ograve;-20.0
Regular;@X;ohungarumlaut;-20.0
Regular;@X;omacron;-20.0
Regular;@X;oslash;-20.0
Regular;@X;oslashacute;-20.0
Regular;@X;otilde;-20.0
Regular;@X;q;-20.0
Regular;@Y;@A;-75.0
Regular;@Y;@C;-30.0
Regular;@Y;@E;-20.0
Regular;@Y;@I;-5.0
Regular;@Y;@U;-20.0
Regular;@Y;A-cy;-75.0
Regular;@Y;AE;-75.0
Regular;@Y;AEacute;-75.0
Regular;@Y;Aacute;-75.0
Regular;@Y;Abreve;-75.0
Regular;@Y;Acircumflex;-75.0
Regular;@Y;Adieresis;-75.0
Regular;@Y;Agrave;-75.0
Regular;@Y;Amacron;-75.0
Regular;@Y;Aogonek;-75.0
Regular;@Y;Aring;-75.0
Regular;@Y;Aringacute;-75.0
Regular;@Y;Atilde;-75.0
Regular;@Y;Cacute;-30.0
Regular;@Y;Ccaron;-30.0
Regular;@Y;Ccedilla;-30.0
Regular;@Y;Ccircumflex;-30.0
Regular;@Y;Cdotaccent;-30.0
Regular;@Y;Eacute;-20.0
Regular;@Y;Ebreve;-20.0
Regular;@Y;Ecaron;-20.0
Regular;@Y;Ecircumflex;-20.0
Regular;@Y;Edieresis;-20.0
Regular;@Y;Edotaccent;-20.0
Regular;@Y;Ef-cy;-30.0
Regular;@Y;Egrave;-20.0
Regular;@Y;Emacron;-20.0
Regular;@Y;Eogonek;-20.0
Regular;@Y;Es-cy;-30.0
Regular;@Y;G;-30.0
Regular;@Y;Gbreve;-30.0
Regular;@Y;Gcircumflex;-30.0
Regular;@Y;Gcommaaccent;-30.0
Regular;@Y;Gdotaccent;-30.0
Regular;@Y;Iacute;-5.0
Regular;@Y;Ibreve;-5.0
Regular;@Y;Icircumflex;-5.0
Regular;@Y;Idieresis;-5.0
Regular;@Y;Idotaccent;-5.0
Regular;@Y;Igrave;-5.0
Regular;@Y;Imacron;-5.0
Regular;@Y;Iogonek;-5.0
Regular;@Y;Itilde;-5.0
Regular;@Y;O;-30.0
Regular;@Y;O-cy;-30.0
Regular;@Y;OE;-30.0
Regular;@Y;Oacute;-30.0
Regular;@Y;Obreve;-30.0
Regular;@Y;Ocircumflex;-30.0
Regular;@Y;Odieresis;-30.0
Regular;@Y;Ograve;-30.0
Regular;@Y;Ohungarumlaut;-30.0
Regular;@Y;Omacron;-30.0
Regular;@Y;Oslash;-30.0
Regular;@Y;Oslashacute;-30.0
Regular;@Y;Otilde;-30.0
Regular;@Y;Q;-30.0
Regular;@Y;Thorn;-15.0
Regular;@Y;Uacute;-20.0
Regular;@Y;Ubreve;-20.0
Regular;@Y;Ucircumflex;-20.0
Regular;@Y;Udieresis;-20.0
Regular;@Y;Ugrave;-20.0
Regular;@Y;Uhungarumlaut;-20.0
Regular;@Y;Umacron;-20.0
Regular;@Y;Uogonek;-20.0
Regular;@Y;Uring;-20.0
Regular;@Y;Utilde;-20.0
Regular;@Z;@I;-20.0
Regular;@Z;Iacute;-20.0
Regular;@Z;Ibreve;-20.0
Regular;@Z;Icircumflex;-20.0
Regular;@Z;Idieresis;-20.0
Regular;@Z;Idotaccent;-20.0
Regular;@Z;Igrave;-20.0
Regular;@Z;Imacron;-20.0
Regular;@Z;Iogonek;-20.0
Regular;@Z;Itilde;-20.0
Regular;@a;@T;-90.0
Regular;@a;@uni0423;-40.0
Regular;@a;@v;-25.0
Regular;@a;@x;-20.0
Regular;@a;@y;-30.0
Regular;@a;Dje-cy;-90.0
Regular;@a;Hardsign-cy;-90.0
Regular;@a;Tbar;-90.0
Regular;@a;Tcaron;-90.0
Regular;@a;Tcedilla;-90.0
Regular;@a;Tcommaaccent;-90.0
Regular;@a;Te-cy;-90.0
Regular;@a;Tshe-cy;-90.0
Regular;@a;Ushort-cy;-40.0
Regular;@a;u-cy;-30.0
Regular;@a;ushort-cy;-30.0
Regular;@a;w;-10.0
Regular;@a;yacute;-30.0
Regular;@a;ycircumflex;-30.0
Regular;@a;ydieresis;-30.0
Regular;@a;ygrave;-30.0
Regular;@e;@T;-60.0
Regular;@e;@c;10.0
Regular;@e;@v;-15.0
Regular;@e;@x;-10.0
Regular;@e;@y;-10.0
